COUNTY_ID,COUNTY_NAME,DIST_ID,LEA_NAME,SCHOOL_ID,SCHOOL_NAME,PRGCODE,GRADE_LEVEL,WH_M,WH_F,BL_M,BL_F,HI_M,HI_F,AS_M,AS_F,AM_M,AM_F,PI_M,PI_F,MU_M,MU_F,ROW_TOTAL,FREE_LUNCH,REDUCED_PRICE_LUNCH,LEP,MIGRANT
07,CAMDEN,9999,County Total,999,County Total,08,08,1304,1304,650,674,452,468,192,176,1,2,6,1,42,53,5325,,,,
07,CAMDEN,9999,County Total,999,County Total,09,09,1482,1456,790,780,521,466,168,195,3,3,7,3,46,57,5977,,,,
07,CAMDEN,9999,County Total,999,County Total,10,10,1476,1410,680,661,498,434,197,178,2,6,4,5,33,36,5620,,,,
07,CAMDEN,9999,County Total,999,County Total,11,11,1399,1341,586,626,419,406,200,226,6,5,3,1,41,43,5302,,,,
07,CAMDEN,9999,County Total,999,County Total,12,12,1392,1352,556,617,414,370,187,192,1,3,6,3,24,19,5136,,,,
07,CAMDEN,9999,County Total,999,County Total,UG,UG,925,394,794,325,864,356,93,33,1,2,3,2,34,16,3842,,,,
07,CAMDEN,9999,County Total,999,County Total,55,TOTAL,19434,18169,9177,8777,7785,7205,2547,2506,38,34,74,65,764,690,77265,30182,5136,2352,13
09,CAPE MAY,0170,AVALON BORO,010,Avalon Elementary School,05,05,6,7,0,0,0,1,0,0,0,0,0,0,0,0,14,,,,
09,CAPE MAY,0170,AVALON BORO,010,Avalon Elementary School,06,06,9,6,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,
09,CAPE MAY,0170,AVALON BORO,010,Avalon Elementary School,07,07,6,4,0,0,0,0,0,0,0,0,0,0,0,0,10,,,,
09,CAPE MAY,0170,AVALON BORO,010,Avalon Elementary School,08,08,11,8,0,0,0,0,0,0,0,0,0,0,0,0,19,,,,
09,CAPE MAY,0170,AVALON BORO,010,Avalon Elementary School,55,TOTAL,32,25,0,0,0,1,0,0,0,0,0,0,0,0,58,1,1,0,0
09,CAPE MAY,0170,AVALON BORO,999,District Total,05,05,6,7,0,0,0,1,0,0,0,0,0,0,0,0,14,,,,
09,CAPE MAY,0170,AVALON BORO,999,District Total,06,06,9,6,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,
09,CAPE MAY,0170,AVALON BORO,999,District Total,07,07,6,4,0,0,0,0,0,0,0,0,0,0,0,0,10,,,,
09,CAPE MAY,0170,AVALON BORO,999,District Total,08,08,11,8,0,0,0,0,0,0,0,0,0,0,0,0,19,,,,
09,CAPE MAY,0170,AVALON BORO,999,District Total,55,TOTAL,32,25,0,0,0,1,0,0,0,0,0,0,0,0,58,1,1,0,0
09,CAPE MAY,0710,CAPE MAY CITY,050,Cape May City Elementary School,PF,PK,9,7,1,1,2,4,0,0,0,0,0,0,0,0,24,,,,
09,CAPE MAY,0710,CAPE MAY CITY,050,Cape May City Elementary School,KF,KG,7,8,2,0,0,2,0,0,0,0,0,0,0,0,19,,,,
09,CAPE MAY,0710,CAPE MAY CITY,050,Cape May City Elementary School,01,01,9,7,0,0,1,4,0,1,0,0,0,0,0,0,22,,,,
09,CAPE MAY,0710,CAPE MAY CITY,050,Cape May City Elementary School,02,02,11,4,0,0,3,6,0,0,0,1,0,0,0,0,25,,,,
09,CAPE MAY,0710,CAPE MAY CITY,050,Cape May City Elementary School,03,03,5,8,0,0,1,0,0,0,0,0,0,0,0,0,14,,,,
09,CAPE MAY,0710,CAPE MAY CITY,050,Cape May City Elementary School,04,04,5,10,1,0,4,2,0,0,0,0,0,0,0,0,22,,,,
09,CAPE MAY,0710,CAPE MAY CITY,050,Cape May City Elementary School,05,05,6,7,0,0,2,0,0,0,0,0,0,0,0,0,15,,,,
09,CAPE MAY,0710,CAPE MAY CITY,050,Cape May City Elementary School,06,06,6,7,1,1,2,1,0,0,0,0,0,0,0,0,18,,,,
09,CAPE MAY,0710,CAPE MAY CITY,050,Cape May City Elementary School,55,TOTAL,58,58,5,2,15,19,0,1,0,1,0,0,0,0,159,43,29,1,0
09,CAPE MAY,0710,CAPE MAY CITY,999,District Total,PF,PK,9,7,1,1,2,4,0,0,0,0,0,0,0,0,24,,,,
09,CAPE MAY,0710,CAPE MAY CITY,999,District Total,KF,KG,7,8,2,0,0,2,0,0,0,0,0,0,0,0,19,,,,
09,CAPE MAY,0710,CAPE MAY CITY,999,District Total,01,01,9,7,0,0,1,4,0,1,0,0,0,0,0,0,22,,,,
09,CAPE MAY,0710,CAPE MAY CITY,999,District Total,02,02,11,4,0,0,3,6,0,0,0,1,0,0,0,0,25,,,,
09,CAPE MAY,0710,CAPE MAY CITY,999,District Total,03,03,5,8,0,0,1,0,0,0,0,0,0,0,0,0,14,,,,
09,CAPE MAY,0710,CAPE MAY CITY,999,District Total,04,04,5,10,1,0,4,2,0,0,0,0,0,0,0,0,22,,,,
09,CAPE MAY,0710,CAPE MAY CITY,999,District Total,05,05,6,7,0,0,2,0,0,0,0,0,0,0,0,0,15,,,,
09,CAPE MAY,0710,CAPE MAY CITY,999,District Total,06,06,6,7,1,1,2,1,0,0,0,0,0,0,0,0,18,,,,
09,CAPE MAY,0710,CAPE MAY CITY,999,District Total,55,TOTAL,58,58,5,2,15,19,0,1,0,1,0,0,0,0,159,43,29,1,0
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,020,Cape May County High School,09,09,8,3,4,0,1,0,0,0,1,0,0,0,0,0,17,,,,
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,020,Cape May County High School,10,10,12,3,1,2,1,0,0,0,0,0,0,0,0,0,19,,,,
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,020,Cape May County High School,11,11,14,9,2,1,0,1,0,0,0,0,0,0,0,0,27,,,,
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,020,Cape May County High School,12,12,22.5,12,4,3,0,2,0,0,0,0,0,0,0,0,43.5,,,,
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,020,Cape May County High School,UG,UG,17.5,8,2,1.5,4,3,0,0,0,0,0,0,0,1,37,,,,
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,020,Cape May County High School,55,TOTAL,74,35,13,7.5,6,6,0,0,1,0,0,0,0,1,143.5,26.5,8,0,0
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,095,Ocean Academy,PF,PK,4,4,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,095,Ocean Academy,02,02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,095,Ocean Academy,03,03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,095,Ocean Academy,04,04,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,,,,
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,095,Ocean Academy,05,05,1,2,1,0,0,0,0,0,0,1,0,0,0,0,5,,,,
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,095,Ocean Academy,06,06,5,3,0,0,1,0,0,0,0,0,0,0,0,0,9,,,,
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,095,Ocean Academy,07,07,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,095,Ocean Academy,08,08,2,1,2,0,0,0,0,0,0,0,0,0,2,1,8,,,,
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,095,Ocean Academy,UG,UG,37,18,3,1,7,2,0,0,0,0,0,0,0,0,68,,,,
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,095,Ocean Academy,55,TOTAL,53,31,6,1,8,3,0,0,0,1,0,0,2,2,107,30,3,0,0
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,999,District Total,PF,PK,4,4,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,999,District Total,02,02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,999,District Total,03,03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,999,District Total,04,04,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,,,,
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,999,District Total,05,05,1,2,1,0,0,0,0,0,0,1,0,0,0,0,5,,,,
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,999,District Total,06,06,5,3,0,0,1,0,0,0,0,0,0,0,0,0,9,,,,
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,999,District Total,07,07,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,999,District Total,08,08,2,1,2,0,0,0,0,0,0,0,0,0,2,1,8,,,,
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,999,District Total,09,09,8,3,4,0,1,0,0,0,1,0,0,0,0,0,17,,,,
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,999,District Total,10,10,12,3,1,2,1,0,0,0,0,0,0,0,0,0,19,,,,
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,999,District Total,11,11,14,9,2,1,0,1,0,0,0,0,0,0,0,0,27,,,,
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,999,District Total,12,12,22.5,12,4,3,0,2,0,0,0,0,0,0,0,0,43.5,,,,
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,999,District Total,UG,UG,54.5,26,5,2.5,11,5,0,0,0,0,0,0,0,1,105,,,,
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,999,District Total,55,TOTAL,127,66,19,8.5,14,9,0,0,1,1,0,0,2,3,250.5,56.5,11,0,0
09,CAPE MAY,0720,CAPE MAY CO VOCATIONAL,030,Cape May County Technical High SChool,09,09,57.5,60.5,2.5,9,3.5,8.5,1,1,0,1,0,0,0,0,144.5,,,,
09,CAPE MAY,0720,CAPE MAY CO VOCATIONAL,030,Cape May County Technical High SChool,10,10,67.5,72,5,4,5,4,1,2,0,0,1,0,0,1,162.5,,,,
09,CAPE MAY,0720,CAPE MAY CO VOCATIONAL,030,Cape May County Technical High SChool,11,11,74.5,71,4,6,3,3,2,1,0,0,0,0,0,0,164.5,,,,
09,CAPE MAY,0720,CAPE MAY CO VOCATIONAL,030,Cape May County Technical High SChool,12,12,65,55.5,0.5,3,4.5,1,0,3,0,0,0,0,0,0,132.5,,,,
09,CAPE MAY,0720,CAPE MAY CO VOCATIONAL,030,Cape May County Technical High SChool,UG,UG,30.5,19,1,0.5,1,2,0,0,0,0,0,0,0,0,54,,,,
09,CAPE MAY,0720,CAPE MAY CO VOCATIONAL,030,Cape May County Technical High SChool,55,TOTAL,295,278,13,22.5,17,18.5,4,7,0,1,1,0,0,1,658,109.5,47,0,0
09,CAPE MAY,0720,CAPE MAY CO VOCATIONAL,999,District Total,09,09,57.5,60.5,2.5,9,3.5,8.5,1,1,0,1,0,0,0,0,144.5,,,,
09,CAPE MAY,0720,CAPE MAY CO VOCATIONAL,999,District Total,10,10,67.5,72,5,4,5,4,1,2,0,0,1,0,0,1,162.5,,,,
09,CAPE MAY,0720,CAPE MAY CO VOCATIONAL,999,District Total,11,11,74.5,71,4,6,3,3,2,1,0,0,0,0,0,0,164.5,,,,
09,CAPE MAY,0720,CAPE MAY CO VOCATIONAL,999,District Total,12,12,65,55.5,0.5,3,4.5,1,0,3,0,0,0,0,0,0,132.5,,,,
09,CAPE MAY,0720,CAPE MAY CO VOCATIONAL,999,District Total,UG,UG,30.5,19,1,0.5,1,2,0,0,0,0,0,0,0,0,54,,,,
09,CAPE MAY,0720,CAPE MAY CO VOCATIONAL,999,District Total,55,TOTAL,295,278,13,22.5,17,18.5,4,7,0,1,1,0,0,1,658,109.5,47,0,0
09,CAPE MAY,1080,DENNIS TWP,040,DENNIS TOWNSHIP PRIMARY SCHOOL,PF,PK,6,8,0,0,0,0,0,0,0,0,0,0,0,0,14,,,,
09,CAPE MAY,1080,DENNIS TWP,040,DENNIS TOWNSHIP PRIMARY SCHOOL,KF,KG,25,21,1,0,1,2,0,0,0,0,0,0,0,0,50,,,,
09,CAPE MAY,1080,DENNIS TWP,040,DENNIS TOWNSHIP PRIMARY SCHOOL,01,01,21,23,0,0,1,1,0,0,0,0,0,0,0,1,47,,,,
09,CAPE MAY,1080,DENNIS TWP,040,DENNIS TOWNSHIP PRIMARY SCHOOL,02,02,22,25,0,0,1,3,0,0,0,0,0,0,3,0,54,,,,
09,CAPE MAY,1080,DENNIS TWP,040,DENNIS TOWNSHIP PRIMARY SCHOOL,UG,UG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
09,CAPE MAY,1080,DENNIS TWP,040,DENNIS TOWNSHIP PRIMARY SCHOOL,55,TOTAL,74,78,1,0,3,6,0,0,0,0,0,0,3,1,166,41,12,2,0
09,CAPE MAY,1080,DENNIS TWP,050,DENNIS TWP ELEMENTARY/MIDDLE SCHOOL,03,03,24,25,0,0,1,0,1,0,0,0,1,0,1,1,54,,,,
09,CAPE MAY,1080,DENNIS TWP,050,DENNIS TWP ELEMENTARY/MIDDLE SCHOOL,04,04,33,32,0,0,2,1,0,1,0,0,0,0,0,2,71,,,,
09,CAPE MAY,1080,DENNIS TWP,050,DENNIS TWP ELEMENTARY/MIDDLE SCHOOL,05,05,29,36,0,0,1,0,0,0,0,0,0,0,1,1,68,,,,
09,CAPE MAY,1080,DENNIS TWP,050,DENNIS TWP ELEMENTARY/MIDDLE SCHOOL,06,06,36,28,0,0,0,2,0,0,0,0,0,0,0,2,68,,,,
09,CAPE MAY,1080,DENNIS TWP,050,DENNIS TWP ELEMENTARY/MIDDLE SCHOOL,07,07,29,37,0,0,2,1,0,1,0,0,0,0,2,2,74,,,,
09,CAPE MAY,1080,DENNIS TWP,050,DENNIS TWP ELEMENTARY/MIDDLE SCHOOL,08,08,35,31,0,1,1,2,0,0,0,0,0,0,1,0,71,,,,
09,CAPE MAY,1080,DENNIS TWP,050,DENNIS TWP ELEMENTARY/MIDDLE SCHOOL,UG,UG,9,0,0,0,0,0,0,0,0,0,0,0,0,1,10,,,,
09,CAPE MAY,1080,DENNIS TWP,050,DENNIS TWP ELEMENTARY/MIDDLE SCHOOL,55,TOTAL,195,189,0,1,7,6,1,2,0,0,1,0,5,9,416,74,23,2,0
09,CAPE MAY,1080,DENNIS TWP,999,District Total,PF,PK,6,8,0,0,0,0,0,0,0,0,0,0,0,0,14,,,,
09,CAPE MAY,1080,DENNIS TWP,999,District Total,KF,KG,25,21,1,0,1,2,0,0,0,0,0,0,0,0,50,,,,
09,CAPE MAY,1080,DENNIS TWP,999,District Total,01,01,21,23,0,0,1,1,0,0,0,0,0,0,0,1,47,,,,
09,CAPE MAY,1080,DENNIS TWP,999,District Total,02,02,22,25,0,0,1,3,0,0,0,0,0,0,3,0,54,,,,
09,CAPE MAY,1080,DENNIS TWP,999,District Total,03,03,24,25,0,0,1,0,1,0,0,0,1,0,1,1,54,,,,
09,CAPE MAY,1080,DENNIS TWP,999,District Total,04,04,33,32,0,0,2,1,0,1,0,0,0,0,0,2,71,,,,
09,CAPE MAY,1080,DENNIS TWP,999,District Total,05,05,29,36,0,0,1,0,0,0,0,0,0,0,1,1,68,,,,
09,CAPE MAY,1080,DENNIS TWP,999,District Total,06,06,36,28,0,0,0,2,0,0,0,0,0,0,0,2,68,,,,
09,CAPE MAY,1080,DENNIS TWP,999,District Total,07,07,29,37,0,0,2,1,0,1,0,0,0,0,2,2,74,,,,
09,CAPE MAY,1080,DENNIS TWP,999,District Total,08,08,35,31,0,1,1,2,0,0,0,0,0,0,1,0,71,,,,
09,CAPE MAY,1080,DENNIS TWP,999,District Total,UG,UG,9,1,0,0,0,0,0,0,0,0,0,0,0,1,11,,,,
09,CAPE MAY,1080,DENNIS TWP,999,District Total,55,TOTAL,269,267,1,1,10,12,1,2,0,0,1,0,8,10,582,115,35,4,0
09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,050,Lower Cape May Regional High School,09,09,129,103,1,8,8,12,1,1,0,1,0,0,1,1,266,,,,
09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,050,Lower Cape May Regional High School,10,10,105,76,8,3,9,4,1,0,0,1,0,0,1,0,208,,,,
09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,050,Lower Cape May Regional High School,11,11,96,91.5,0,4,8,11,2,1,0,0,0,0,1,1,215.5,,,,
09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,050,Lower Cape May Regional High School,12,12,86,82.5,6,3,9,7,1,1,0,0,0,0,0,0,195.5,,,,
09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,050,Lower Cape May Regional High School,UG,UG,8,1,2,0,1,0,0,0,0,0,0,0,0,0,12,,,,
09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,050,Lower Cape May Regional High School,55,TOTAL,424,354,17,18,35,34,5,3,0,2,0,0,3,2,897,273,89.5,4,1
09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,060,Richard M. Teitelman Middle School,07,07,97,108,6,7,15,9,0,1,0,0,0,0,1,0,244,,,,
09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,060,Richard M. Teitelman Middle School,08,08,99,108,6,3,3,9,2,4,0,0,0,0,2,1,237,,,,
09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,060,Richard M. Teitelman Middle School,UG,UG,15,1,1,0,0,2,0,0,0,0,0,0,0,0,19,,,,
09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,060,Richard M. Teitelman Middle School,55,TOTAL,211,217,13,10,18,20,2,5,0,0,0,0,3,1,500,177,53,1,0
09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,999,District Total,07,07,97,108,6,7,15,9,0,1,0,0,0,0,1,0,244,,,,
09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,999,District Total,08,08,99,108,6,3,3,9,2,4,0,0,0,0,2,1,237,,,,
09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,999,District Total,09,09,129,103,1,8,8,12,1,1,0,1,0,0,1,1,266,,,,
09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,999,District Total,10,10,105,76,8,3,9,4,1,0,0,1,0,0,1,0,208,,,,
09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,999,District Total,11,11,96,91.5,0,4,8,11,2,1,0,0,0,0,1,1,215.5,,,,
09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,999,District Total,12,12,86,82.5,6,3,9,7,1,1,0,0,0,0,0,0,195.5,,,,
09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,999,District Total,UG,UG,23,2,3,0,1,2,0,0,0,0,0,0,0,0,31,,,,
09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,999,District Total,55,TOTAL,635,571,30,28,53,54,7,8,0,2,0,0,6,3,1397,450,142.5,5,1
09,CAPE MAY,2840,LOWER TWP,050,Sandman Consolidated School,05,05,84,100,0,0,11,6,1,5,0,0,0,0,0,0,207,,,,
09,CAPE MAY,2840,LOWER TWP,050,Sandman Consolidated School,06,06,116,93,0,0,18,15,0,1,0,0,0,0,0,0,243,,,,
09,CAPE MAY,2840,LOWER TWP,050,Sandman Consolidated School,UG,UG,8,11,0,0,3,1,0,0,0,0,0,0,0,0,23,,,,
09,CAPE MAY,2840,LOWER TWP,050,Sandman Consolidated School,55,TOTAL,208,204,0,0,32,22,1,6,0,0,0,0,0,0,473,184,72,5,0
09,CAPE MAY,2840,LOWER TWP,060,Maud Abrams School,03,03,85,87,0,0,22,21,1,1,0,0,1,0,0,0,218,,,,
09,CAPE MAY,2840,LOWER TWP,060,Maud Abrams School,04,04,82,97,0,0,15,16,2,2,0,0,0,0,0,0,214,,,,
09,CAPE MAY,2840,LOWER TWP,060,Maud Abrams School,UG,UG,9,3,0,0,2,2,0,0,0,0,0,0,0,0,16,,,,
09,CAPE MAY,2840,LOWER TWP,060,Maud Abrams School,55,TOTAL,176,187,0,0,39,39,3,3,0,0,1,0,0,0,448,212,53,9,0
09,CAPE MAY,2840,LOWER TWP,070,David C Douglass Memorial School,PH,PK,73,68,0,0,19,20,1,1,0,0,0,0,0,0,182,,,,
09,CAPE MAY,2840,LOWER TWP,070,David C Douglass Memorial School,KF,KG,88,102,0,0,19,26,0,0,0,0,0,0,0,0,235,,,,
09,CAPE MAY,2840,LOWER TWP,070,David C Douglass Memorial School,UG,UG,16,5,0,0,6,1,0,0,0,0,0,0,0,0,28,,,,
09,CAPE MAY,2840,LOWER TWP,070,David C Douglass Memorial School,55,TOTAL,177,175,0,0,44,47,1,1,0,0,0,0,0,0,445,202,32,14,0
09,CAPE MAY,2840,LOWER TWP,080,Carl T Mitnick School,01,01,102,87,0,0,19,27,0,2,0,0,0,1,0,0,238,,,,
09,CAPE MAY,2840,LOWER TWP,080,Carl T Mitnick School,02,02,85,82,0,0,16,13,2,1,0,0,1,0,0,0,200,,,,
09,CAPE MAY,2840,LOWER TWP,080,Carl T Mitnick School,UG,UG,10,4,1,0,2,0,0,0,0,0,0,0,0,0,17,,,,
09,CAPE MAY,2840,LOWER TWP,080,Carl T Mitnick School,55,TOTAL,197,173,1,0,37,40,2,3,0,0,1,1,0,0,455,216,47,17,0
09,CAPE MAY,2840,LOWER TWP,999,District Total,PH,PK,73,68,0,0,19,20,1,1,0,0,0,0,0,0,182,,,,
09,CAPE MAY,2840,LOWER TWP,999,District Total,KF,KG,88,102,0,0,19,26,0,0,0,0,0,0,0,0,235,,,,
09,CAPE MAY,2840,LOWER TWP,999,District Total,01,01,102,87,0,0,19,27,0,2,0,0,0,1,0,0,238,,,,
09,CAPE MAY,2840,LOWER TWP,999,District Total,02,02,85,82,0,0,16,13,2,1,0,0,1,0,0,0,200,,,,
09,CAPE MAY,2840,LOWER TWP,999,District Total,03,03,85,87,0,0,22,21,1,1,0,0,1,0,0,0,218,,,,
09,CAPE MAY,2840,LOWER TWP,999,District Total,04,04,82,97,0,0,15,16,2,2,0,0,0,0,0,0,214,,,,
09,CAPE MAY,2840,LOWER TWP,999,District Total,05,05,84,100,0,0,11,6,1,5,0,0,0,0,0,0,207,,,,
09,CAPE MAY,2840,LOWER TWP,999,District Total,06,06,116,93,0,0,18,15,0,1,0,0,0,0,0,0,243,,,,
09,CAPE MAY,2840,LOWER TWP,999,District Total,UG,UG,43,23,1,0,13,4,0,0,0,0,0,0,0,0,84,,,,
09,CAPE MAY,2840,LOWER TWP,999,District Total,55,TOTAL,758,739,1,0,152,148,7,13,0,0,2,1,0,0,1821,814,204,45,0
09,CAPE MAY,3130,MIDDLE TWP,050,Middle Township High School,09,09,73.5,63.5,24.5,21,9.5,3.5,3,1,0,0,0,0,0,0,199.5,,,,
09,CAPE MAY,3130,MIDDLE TWP,050,Middle Township High School,10,10,69.5,63,18,19,5,3,1,2,1,0,1,0,1,2,185.5,,,,
09,CAPE MAY,3130,MIDDLE TWP,050,Middle Township High School,11,11,78,59,19,18,6,6,1,2,0,0,0,0,0,0,189,,,,
09,CAPE MAY,3130,MIDDLE TWP,050,Middle Township High School,12,12,69.5,89,14.5,17,4.5,1,1,3,0,0,0,0,1,0,200.5,,,,
09,CAPE MAY,3130,MIDDLE TWP,050,Middle Township High School,55,TOTAL,290.5,274.5,76,75,25,13.5,6,8,1,0,1,0,2,2,774.5,235,45,5,0
09,CAPE MAY,3130,MIDDLE TWP,080,Middle Township Elementary #1,PH,PK,54,47,17,9,7,8,3,3,0,0,0,0,0,0,148,,,,
09,CAPE MAY,3130,MIDDLE TWP,080,Middle Township Elementary #1,KF,KG,51,52,19,20,10,8,2,3,0,0,0,0,0,0,165,,,,
09,CAPE MAY,3130,MIDDLE TWP,080,Middle Township Elementary #1,01,01,56,53,19,12,8,9,1,2,0,0,0,0,0,0,160,,,,
09,CAPE MAY,3130,MIDDLE TWP,080,Middle Township Elementary #1,02,02,64,50,12,21,11,6,1,6,0,0,0,1,0,0,172,,,,
09,CAPE MAY,3130,MIDDLE TWP,080,Middle Township Elementary #1,UG,UG,11,5,6,1,1,1,1,1,0,0,0,0,0,0,27,,,,
09,CAPE MAY,3130,MIDDLE TWP,080,Middle Township Elementary #1,55,TOTAL,236,207,73,63,37,32,8,15,0,0,0,1,0,0,672,230,29,21,0
09,CAPE MAY,3130,MIDDLE TWP,085,Middle Township Elementary #2,03,03,57,53,13,12,10,9,0,5,0,0,0,1,0,0,160,,,,
09,CAPE MAY,3130,MIDDLE TWP,085,Middle Township Elementary #2,04,04,59,52,13,17,12,7,6,2,0,0,0,0,0,0,168,,,,
09,CAPE MAY,3130,MIDDLE TWP,085,Middle Township Elementary #2,05,05,58,58,11,12,7,9,2,3,0,0,1,0,0,0,161,,,,
09,CAPE MAY,3130,MIDDLE TWP,085,Middle Township Elementary #2,UG,UG,12,4,9,5,2,1,0,0,0,0,0,0,0,0,33,,,,
09,CAPE MAY,3130,MIDDLE TWP,085,Middle Township Elementary #2,55,TOTAL,186,167,46,46,31,26,8,10,0,0,1,1,0,0,522,198,34,13,0
09,CAPE MAY,3130,MIDDLE TWP,091,Middle Township Elementary #4,06,06,65,65,12,19,11,4,3,1,0,0,0,0,0,1,181,,,,
09,CAPE MAY,3130,MIDDLE TWP,091,Middle Township Elementary #4,07,07,67,57,23,21,7,7,2,2,0,0,0,0,0,0,186,,,,
09,CAPE MAY,3130,MIDDLE TWP,091,Middle Township Elementary #4,08,08,64,54,18,20,14,3,3,2,0,0,0,1,0,0,179,,,,
09,CAPE MAY,3130,MIDDLE TWP,091,Middle Township Elementary #4,UG,UG,8,5,7,6,1,0,0,0,0,0,0,0,0,0,27,,,,
09,CAPE MAY,3130,MIDDLE TWP,091,Middle Township Elementary #4,55,TOTAL,204,181,60,66,33,14,8,5,0,0,0,1,0,1,573,211,34,1,0
09,CAPE MAY,3130,MIDDLE TWP,999,District Total,PH,PK,54,47,17,9,7,8,3,3,0,0,0,0,0,0,148,,,,
09,CAPE MAY,3130,MIDDLE TWP,999,District Total,KF,KG,51,52,19,20,10,8,2,3,0,0,0,0,0,0,165,,,,
09,CAPE MAY,3130,MIDDLE TWP,999,District Total,01,01,56,53,19,12,8,9,1,2,0,0,0,0,0,0,160,,,,
09,CAPE MAY,3130,MIDDLE TWP,999,District Total,02,02,64,50,12,21,11,6,1,6,0,0,0,1,0,0,172,,,,
09,CAPE MAY,3130,MIDDLE TWP,999,District Total,03,03,57,53,13,12,10,9,0,5,0,0,0,1,0,0,160,,,,
09,CAPE MAY,3130,MIDDLE TWP,999,District Total,04,04,59,52,13,17,12,7,6,2,0,0,0,0,0,0,168,,,,
09,CAPE MAY,3130,MIDDLE TWP,999,District Total,05,05,58,58,11,12,7,9,2,3,0,0,1,0,0,0,161,,,,
09,CAPE MAY,3130,MIDDLE TWP,999,District Total,06,06,65,65,12,19,11,4,3,1,0,0,0,0,0,1,181,,,,
09,CAPE MAY,3130,MIDDLE TWP,999,District Total,07,07,67,57,23,21,7,7,2,2,0,0,0,0,0,0,186,,,,
09,CAPE MAY,3130,MIDDLE TWP,999,District Total,08,08,64,54,18,20,14,3,3,2,0,0,0,1,0,0,179,,,,
09,CAPE MAY,3130,MIDDLE TWP,999,District Total,09,09,73.5,63.5,24.5,21,9.5,3.5,3,1,0,0,0,0,0,0,199.5,,,,
